state,year,sid,cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,poverty,northeast,midwest,south,west,effyear,treatment_date,post,time_til,f2001,f2002,f2003,f2004,f2005,f2006,f2007,f2008,f2009,f2010,castle,lhomicide,castle_sum,d2005,d2006,d2007,d2008,d2009,d2010,dinf
Montana,2005,27,0,1,0,0,0,18,.22033899,0,1,1.9766079,19.436646,234.7771,399.93369,2612.856,216.43857,2.0864196,.43924621,.10981155,.2196231,877433,277.5140666010966,4.8000002,41499,.70683461,12.456564,1.155074,23.960119,387.8544,13.41150834308716,0,0,0,1,2009,2009,0,-4,0,0,0,0,1,0,0,0,0,0,0,.68138218,2,0,0,0,0,1,0,0
Missouri,2005,26,0,0,0,0,0,402,.4692885,5,6,7.137898,127.77193,377.38528,760.34595,2828.3123,456.31055,7.1734099,1.3672093,.10653579,.12429176,5433153,294.838006586599,3.3,57098,.0071965577,1.0742565,.0097733308,2.0146313,547.29211,10.69741639891238,0,1,0,0,2007,2007,0,-2,0,0,0,0,1,0,0,0,0,0,0,1.9654183,4,0,0,1,0,0,0,0
South Dakota,2005,42,0,0,0,0,0,18,.089655176,0,1,2.4127619,19.436138,113.53385,335.77603,1387.3381,112.46151,2.1446772,.402127,.13404232,.26808465,726426,249.5780712694755,2.7,46181,10.441257,40.579632,18.194008,92.379814,464.18857,11.60228295793377,0,1,0,0,2006,2006,0,-1,0,0,0,0,1,0,0,0,0,0,0,.88077211,5,0,1,0,0,0,0,0
Florida,2005,10,.24657534,0,1,1,1,883,.39633721,18,25,5.0798182,173.39842,508.21771,947.98157,2720.6196,433.2113,5.056807,,.10930527,.14957562,15593433,413.4945781342697,3.8,49196,1.2267472,2.1707792,2.3019562,5.2502551,516.42712,12.03967721540215,0,0,1,0,2005,2005,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6252755,6,1,0,0,0,0,0,0
Massachusetts,2005,22,0,0,0,0,0,178,.2438433,0,1,2.8789265,126.75364,321.50171,561.68182,1586.3047,306.00726,2.8627529,.17791119,.016173745,.032347489,6127881,323.1296430201565,2.8,59195,1.7168578,8.587781,3.2276411,18.954121,173.07524,8.639479128266361,1,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.0574175,0,0,0,0,0,0,0,1
Arkansas,2005,4,0,0,0,0,0,189,.46287519,0,0,6.9962921,93.728104,397.8262,1114.8906,2795.1853,269.70889,6.7001524,.88841802,.037017416,.037017416,2599492,283.709278582123,4.1999998,37600,1.4365499,5.4123268,2.0820606,11.242081,501.25287,15.19373785339597,0,0,1,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.9453803,0,0,0,0,0,0,0,1
Colorado,2005,6,0,0,0,0,0,173,.41464034,3,8,3.7919936,86.536362,270.72205,761.59888,2796.9131,572.10883,3.6385603,.28494748,.087676153,.19727135,4198306,322.3919361761625,2.7,61077,.31917635,5.1907125,.74272811,12.638526,470.29489,9.166316128457526,0,0,0,1,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.3328919,0,0,0,0,0,0,0,1
Utah,2005,45,0,0,0,0,0,56,.30502284,1,3,2.3070426,45.110924,145.87926,616.76312,2969.5759,349.88773,2.2658455,.041197192,.082394384,.16478877,2192689,309.8934687044082,3.3,60204,.019473806,1.8613219,.023988809,3.791281,262.92047,9.049801408225242,0,0,0,1,,,0,,0,0,0,0,1,0,0,0,0,0,0,.83596647,0,0,0,0,0,0,0,1
Washington,2005,48,0,0,0,0,0,205,.19177608,2,12,3.3353193,94.169891,210.54814,981.77161,3221.9348,801.89209,3.3353193,.47182566,.048809551,.21150805,5757739,237.4195843194698,5,53841,.37327152,.23132344,.7916128,.58083564,282.80255,9.85760208998706,0,0,0,1,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.2045684,0,0,0,0,0,0,0,1
Oregon,2005,38,0,0,0,0,0,80,.23284908,3,6,2.2471223,69.604607,185.94936,775.84705,3182.9363,541.05084,2.2471223,.19662319,.11235611,.19662319,3343908,230.3891135760912,5.0999999,53809,2.7448123,19.385941,5.0559406,43.240574,376.70193,10.80412499386945,0,0,0,1,,,0,,0,0,0,0,1,0,0,0,0,0,0,.80965042,0,0,0,0,0,0,0,1
Delaware,2005,8,0,0,0,0,0,37,.43568146,0,0,4.5199838,159.54321,441.24814,709.88177,2209.2947,286.95789,5.0086308,.48864689,.12216172,.12216172,759017,391.8225810489093,3.3,63768,1.5692666,4.686193,2.9050732,10.923076,850.97858,8.876481027434169,0,0,1,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.5085084,0,0,0,0,0,0,0,1
North Carolina,2005,34,0,0,0,0,0,585,.51452315,8,6,6.9551439,150.21922,298.75018,1240.0129,2628.5808,338.4361,6.8005853,.60634589,.10700221,.083223946,7795432,346.3310307882873,3.7,48514,.0091720382,.6284706,.010493325,1.0400321,432.34839,11.98617344106138,0,0,1,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.9394815,0,0,0,0,0,0,0,1
South Carolina,2005,41,0,0,0,0,0,314,.52359909,4,1,7.6325469,137.50739,601.78015,1038.9258,3074.6282,398.0592,7.6811619,2.0904427,.12153737,.048614949,3876975,316.8965495005771,3.5999999,47568,.017694207,1.3032326,.033402331,2.3638532,562.96112,13.02461326162794,0,0,1,0,2006,2006,0,-1,0,0,0,0,1,0,0,0,0,0,0,2.0324216,5,0,1,0,0,0,0,0
Rhode Island,2005,40,0,0,0,0,0,34,.25515464,0,0,3.2924616,75.145592,152.71211,515.0766,1894.8116,426.18011,3.2924616,.48418555,.096837103,.096837103,1009503,308.5676813243745,4.1999998,53426,9.5631218,17.548635,15.706442,38.779972,353.84277,10.53766061121165,1,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.1916355,0,0,0,0,0,0,0,1
Connecticut,2005,7,0,0,0,0,0,105,.29036358,1,2,3.0930104,115.85533,141.1591,449.07565,1897.5177,312.51187,3.0340958,.55968761,.058914483,.088371724,3297626,295.2730236843111,2.3,63523,.73568076,4.3054004,1.3634657,11.711607,572.7077,7.381916566645216,1,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.1291449,0,0,0,0,0,0,0,1
Mississippi,2005,25,0,1,0,0,0,214,.42079002,1,0,7.5774851,85.158188,154.55945,951.29303,2155.4404,265.28281,5.771636,.49572334,.07081762,.03540881,2749244,277.0943575761191,5.5999999,43426,1.8166813,11.687977,3.1869125,24.540274,726.41174,17.81489747727012,0,0,1,0,2006,2006,0,-1,0,0,0,0,1,0,0,0,0,0,0,2.0251813,5,0,1,0,0,0,0,0
Iowa,2005,16,0,0,0,0,0,40,.20034692,0,2,1.3973598,40.2789,232.55562,633.94727,2121.2971,192.13699,1.3973598,.27947199,.034933999,.10480199,2822155,263.7346283248085,2.8,51899,.50401199,5.745893,.85689837,11.112146,305.21832,8.422074620281309,0,1,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,.33458462,0,0,0,0,0,0,0,1
New York,2005,33,0,0,0,0,0,874,.092384659,16,10,4.6850019,188.57401,247.38312,364.69043,1620.0244,191.55975,4.6957226,.4931581,.091127038,.058964554,18395996,470.3632246930256,4.5,51587,.73295295,1.9836001,1.3600134,4.7272191,336.32846,13.4089178971337,1,0,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,1.5443664,0,0,0,0,0,0,0,1
Alabama,2005,1,0,0,0,0,0,374,.18737397,0,1,8.4185734,145.11909,254.20039,978.55786,2718.7039,295.77554,6.9329429,.56273884,.022509554,.045019109,4332380,348.8382828837729,4.0999999,44851,2.2222428,4.6948099,3.4716945,10.414437,627.74646,14.7059814697695,0,0,1,0,2006,2006,0,-1,0,0,0,0,1,0,0,0,0,0,0,2.1304405,5,0,1,0,0,0,0,0
West Virginia,2005,49,0,1,0,0,0,82,.28308824,0,0,4.6281924,46.05616,210.80852,639.70648,1840.1581,215.60603,4.4024272,.73373783,.05644137,.05644137,1765197,229.3228461185919,5.5,37238,.31860468,6.5920687,.48589477,13.184081,299.81656,15.52155368494281,0,0,1,0,2008,2008,0,-3,0,0,0,0,1,0,0,0,0,0,0,1.5321664,3,0,0,0,1,0,0,0
Nebraska,2005,28,0,0,0,0,0,44,.43557692,1,0,2.5776577,60.926456,198.42107,551.15009,2657.2722,326.95245,2.5776577,.17574939,.11716627,.058583133,1660445,272.8786560229336,2.8,52860,.59429854,4.4026151,1.382822,12.415949,260.98785,8.962717825643125,0,1,0,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,.94688112,0,0,0,0,0,0,0,1
Hawaii,2005,12,0,0,0,0,0,24,.11288711,0,0,1.9383633,80.845901,152.24228,790.85223,3407.3196,737.78955,2.0191283,.16153027,.080765136,.080765136,1175755,307.7171689680248,4,65263,.055708885,7.6047306,.093216702,13.562349,496.38254,10.06646792911789,0,0,0,1,,,0,,0,0,0,0,1,0,0,0,0,0,0,.66184396,0,0,0,0,0,0,0,1
Tennessee,2005,43,0,1,0,0,0,431,.56649017,26,5,7.417491,172.25446,558.80725,1058.55,2914.6265,434.17279,7.417491,.55071861,.46466881,.10325973,5541337,389.6532551620665,4,43169,3.5567951,13.015974,6.7086158,29.884737,453.80933,12.80476173890886,0,0,1,0,2007,2007,0,-2,0,0,0,0,1,0,0,0,0,0,0,2.0038409,4,0,0,1,0,0,0,0
Maryland,2005,21,0,0,0,0,0,552,.39748228,4,18,10.10745,263.26978,424.31149,657.7533,2352.7471,623.8421,10.10745,.71411335,.091552995,.34790137,5162430,362.3099974236939,3.5999999,69047,.54666114,6.0534477,1.0607796,15.387211,416.32806,8.058317497767524,0,0,1,0,,,0,,0,0,0,0,1,0,0,0,0,0,0,2.3132727,0,0,0,0,0,0,0,1
Nevada,2005,29,0,0,0,0,0,206,.42386219,5,10,8.6508064,197.45674,366.60941,986.06592,2184.2026,1130.9459,8.6508064,1.637774,.25196522,.46193624,1964582,363.3851882995976,4.5,57935,.044131525,3.747973,.094829336,9.0881414,494.77573,9.914933558385448,0,0,0,1,,,0,,0,0,0,0,1,0,0,0,0,0,0,2.1576526,0,0,0,0,0,0,0,1
North Dakota,2006,35,0,0,0,0,0,8,.13157895,0,0,1.2581247,11.952185,123.13896,404.80164,1515.4113,168.43144,1.2581247,.15726559,.15726559,.15726559,618569,240.070226603661,2.9000001,45575,15.899601,103.49371,29.083094,223.81044,214.353,10.4772466774119,0,1,0,0,2007,2007,0,-1,0,0,0,0,0,1,0,0,0,0,0,.22962229,4,0,0,1,0,0,0,0
Washington,2006,48,0,0,0,0,0,197,.19672386,4,7,3.0801473,100.22205,199.66234,913.81873,2850.8875,718.62805,3.064512,.32834059,.078176327,.12508212,5757739,237.4195843194698,5,53841,.37327152,.23132344,.7916128,.58083564,274.57089,9.85760208998706,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.1249774,0,0,0,0,0,0,0,1
California,2006,5,0,0,0,0,0,2490,.34340265,33,124,6.8298612,194.95003,306.17801,676.90509,1831.5,666.77002,6.8134036,1.0285935,.093259148,.34286451,33051894,313.8882146965617,4.9000001,59274,.50634015,2.8180654,1.0736934,7.4689851,481.4147,13.02469686003471,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.9213043,0,0,0,0,0,0,0,1
Indiana,2006,15,.5,1,1,0,1,362,.22989145,7,3,5.733727,113.81923,174.94203,723.98596,2397.2522,343.10495,5.4011073,.7127561,.1267122,.063356102,5902331,264.0821058663094,2.9000001,51740,.10809289,3.3498631,.1670357,6.2777061,413.25598,8.968033138094086,0,1,0,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.7463658,5,0,1,0,0,0,0,0
Texas,2006,44,0,0,0,0,0,1386,.45507729,32,23,5.8959198,158.51772,317.0184,917.47913,2760.7026,405.9762,5.8916659,1.0081767,.14037904,.10209385,20290711,362.3579282165124,4.4000001,48883,.0089597646,.91391575,.017525261,1.311137,732.16602,14.98772024302155,0,0,1,0,2007,2007,0,-1,0,0,0,0,0,1,0,0,0,0,0,1.7742605,4,0,0,1,0,0,0,0
Rhode Island,2006,40,0,0,0,0,0,27,.23108108,0,1,2.5290134,69.313698,131.5087,510.76703,1765.8134,338.0448,2.5290134,.28100148,.093667164,.18733433,1009503,308.5676813243745,4.1999998,53426,9.5631218,17.548635,15.706442,38.779972,374.29398,10.53766061121165,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,.92782927,0,0,0,0,0,0,0,1
Maine,2006,20,0,0,0,0,0,23,.20365535,0,1,1.7403491,28.980595,59.474537,517.33765,1926.869,101.84825,1.7403491,.075667351,.075667351,.1513347,1240011,232.3366486265041,3.3,47183,8.4043608,15.418896,17.970566,39.550777,160.41478,10.05853980327594,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,.55408567,0,0,0,0,0,0,0,1
West Virginia,2006,49,0,1,0,0,0,82,.25904319,0,1,4.5092854,47.127529,208.74692,638.50378,1783.2573,218.15042,4.1243463,.16497386,.054991283,.10998257,1765197,229.3228461185919,5.5,37238,.31860468,6.5920687,.48589477,13.184081,315.26505,15.52155368494281,0,0,1,0,2008,2008,0,-2,0,0,0,0,0,1,0,0,0,0,0,1.5061387,3,0,0,0,1,0,0,0
South Dakota,2006,42,.5,0,1,0,0,29,.087248325,0,0,3.7088242,19.055683,174.18684,385.97348,1319.574,105.50965,3.0693717,.12789048,.12789048,.12789048,726426,249.5780712694755,2.7,46181,10.441257,40.579632,18.194008,92.379814,429.58414,11.60228295793377,0,1,0,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.3107148,5,0,1,0,0,0,0,0
Kentucky,2006,18,.46849316,1,1,1,1,177,.35891891,1,3,4.2082,87.968018,150.11624,669.55548,1727.145,225.17436,3.6613717,.85590506,.04755028,.095100559,3926965,251.3900684116105,4.3000002,45916,3.2335658,5.0753698,4.7599611,10.36625,475.50281,14.01418143528145,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.437035,5,0,1,0,0,0,0,0
Montana,2006,27,0,1,0,0,0,34,.33333334,0,1,3.5992851,24.771551,312.29092,358.23474,2298.8848,206.32373,3.3875625,.42344531,.10586133,.21172266,877433,277.5140666010966,4.8000002,41499,.70683461,12.456564,1.155074,23.960119,378.13666,13.41150834308716,0,0,0,1,2009,2009,0,-3,0,0,0,0,0,1,0,0,0,0,0,1.2807353,2,0,0,0,0,1,0,0
North Carolina,2006,34,0,0,0,0,0,540,.51524121,8,6,6.0972133,152.61099,290.00153,1217.9183,2561.9812,339.64865,5.973011,.59843022,.10162022,.079037949,7795432,346.3310307882873,3.7,48514,.0091720382,.6284706,.010493325,1.0400321,422.96594,11.98617344106138,0,0,1,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.8078319,0,0,0,0,0,0,0,1
Kansas,2006,17,.60000002,1,1,0,1,127,.40282869,2,3,4.5946655,69.064697,318.69614,735.39972,2804.4463,318.69614,4.4861302,.47032008,.1085354,.14471388,2606468,372.1511255845074,3.8,51985,.99621403,9.6955729,1.7102071,20.418896,318.94937,9.019370274256197,0,1,0,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.5248959,5,0,1,0,0,0,0,0
Virginia,2006,47,0,0,0,0,0,403,.50019342,4,2,5.2728786,101.46693,152.28545,419.16113,1867.9205,192.5582,5.2597947,.48411044,.06542033,.039252199,6847117,298.1254738308108,2.3,59714,.24762246,4.4850411,.54428744,10.432712,480.02823,9.068605078604616,0,0,1,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.6625764,0,0,0,0,0,0,0,1
Mississippi,2006,25,.5,1,1,1,1,232,.44960049,0,1,7.9710293,111.80056,153.99205,932.88531,1994.7501,285.37659,6.2874932,.7215156,.034357887,.068715774,2749244,277.0943575761191,5.5999999,43426,1.8166813,11.687977,3.1869125,24.540274,723.85193,17.81489747727012,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0758135,5,0,1,0,0,0,0,0
Michigan,2006,23,.24657534,0,1,0,1,723,.49241465,5,10,7.1615052,141.03114,363.44391,756.32629,1973.1086,496.57065,7.1416945,.23772632,.059431579,.10895789,9688555,292.9229384567668,3.7,57623,.16456531,3.1056025,.33120522,6.7884221,510.88376,9.820195065208383,0,1,0,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.9687202,5,0,1,0,0,0,0,0
Connecticut,2006,7,0,0,0,0,0,137,.3482464,1,0,3.9089148,126.91134,148.02519,442.56335,1839.8149,292.59796,3.9089148,.45651561,.057064451,.028532226,3297626,295.2730236843111,2.3,63523,.73568076,4.3054004,1.3634657,11.711607,586.79376,7.381916566645216,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.3632598,0,0,0,0,0,0,0,1
Illinois,2006,14,0,0,0,0,0,780,.0087881591,2,11,6.078568,185.33397,318.40784,602.08215,2124.21,293.33765,4.8550611,.88061303,.023379108,.093516432,12097512,413.1923985692265,4.5,58322,.34592238,3.0660355,.59637058,6.3135214,351.51266,10.14990520364849,0,1,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.8047692,0,0,0,0,0,0,0,1
Idaho,2006,13,0,0,0,0,0,32,.3537415,0,1,2.1821182,20.048212,183.57069,510.20651,1712.4172,164.27258,2.1821182,.20457359,.068191193,.13638239,1262457,261.1574097177171,4.5999999,47620,11.550888,42.896828,20.203936,100.01656,485.79407,11.48894576211308,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,.78029603,0,0,0,0,0,0,0,1
Florida,2006,10,1,0,1,1,1,1129,.42047617,12,21,6.2410555,188.76291,485.63593,944.57739,2618.999,422.63388,6.2355275,,.071863346,.1216149,15593433,413.4945781342697,3.8,49196,1.2267472,2.1707792,2.3019562,5.2502551,513.92798,12.03967721540215,0,0,1,0,2005,2005,1,1,0,0,0,0,0,1,0,0,0,0,1,1.8311493,6,1,0,0,0,0,0,0
Ohio,2006,36,0,0,0,0,0,539,.36112112,7,3,4.6959376,169.09732,144.7464,921.789,2463.3896,330.97211,4.451993,.470465,.06969852,.03484926,11054019,298.0092579902387,4,54395,.22173835,1.6225592,.352451,3.2313948,428.34967,9.846020709752715,0,1,0,0,2008,2008,0,-2,0,0,0,0,0,1,0,0,0,0,0,1.5466979,3,0,0,0,1,0,0,0
Nevada,2006,29,0,0,0,0,0,226,.49488491,3,11,9.0561962,282.02438,413.3392,997.46387,2020.2129,1081.9349,9.0561962,.8815766,.16028665,.48085997,1964582,363.3851882995976,4.5,57935,.044131525,3.747973,.094829336,9.0881414,516.96454,9.914933558385448,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,2.2034492,0,0,0,0,0,0,0,1
Minnesota,2006,24,0,0,0,0,0,127,.30409357,0,4,2.4578578,105.90077,171.12109,585.64752,2245.3403,257.78479,2.3997982,.38706425,.019353211,.096766062,4783596,250.0420185985606,3.0999999,68688,1.9743724,2.5698867,2.7464485,5.1330004,176.26906,7.036421972089617,0,1,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,.8992902,0,0,0,0,0,0,0,1
Louisiana,2006,19,.37534246,0,1,1,1,562,.47282517,14,5,13.107053,138.60358,529.03979,1095.8149,2624.4424,368.25687,12.500676,2.3555379,.34983236,.13993295,4333011,478.9740898419137,4.9000001,38892,.019316822,1.7785554,.029632973,4.0265994,863.19971,17.38407772331988,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,2.5731504,5,0,1,0,0,0,0,0
Vermont,2006,46,0,0,0,0,0,14,.42477876,0,0,2.2439206,18.111645,96.648865,549.60028,1719.6445,98.732506,2.2439206,.80140018,.16028003,.16028003,588067,211.2004244414327,2.7,50130,18.556728,55.125862,35.983994,131.03625,355.02029,9.052709980325371,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,.80822456,0,0,0,0,0,0,0,1
Colorado,2006,6,0,0,0,0,0,171,.39659685,4,12,3.5974424,80.363914,265.43234,681.99933,2325.0837,434.76459,3.5974424,.25245211,.10518838,.27348977,4198306,322.3919361761625,2.7,61077,.31917635,5.1907125,.74272811,12.638526,472.94797,9.166316128457526,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.2802231,0,0,0,0,0,0,0,1
Alaska,2006,2,.29589042,0,0,1,1,36,.30717862,2,1,5.3727093,89.395912,516.07855,615.17523,2588.4519,378.32828,5.2234674,1.3431773,.44772577,.29848385,607583,293.9516082576372,6.1999998,66910,.33065441,4.9629436,.68336344,12.253634,756.50732,8.631248734740767,0,0,0,1,2006,2005,0,1,0,0,0,0,0,1,0,0,0,0,1,1.6813323,5,0,1,0,0,0,0,0
New Jersey,2006,31,0,0,0,0,0,427,.3230274,6,6,4.8942294,153.108,178.33565,451.30069,1543.5277,283.60168,4.8942294,.79087085,.080233276,.080233276,8219529,464.8319873316342,3.7,63818,.036267284,.59614122,.068020932,1.3406973,313.72357,7.879940565937538,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.5880568,0,0,0,0,0,0,0,1
Maryland,2006,21,0,0,0,0,0,546,.3404285,6,19,9.7226944,255.99535,391.98843,667.03741,2270.5698,543.54492,9.7226944,.85474241,.12464993,.35614267,5162430,362.3099974236939,3.5999999,69047,.54666114,6.0534477,1.0607796,15.387211,408.58469,8.058317497767524,0,0,1,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,2.2744627,0,0,0,0,0,0,0,1
Arizona,2006,3,.68493152,1,1,1,1,526,.49466568,13,24,8.5302124,153.5276,344.35461,953.04846,2874.1462,914.40308,8.5139952,1.2649363,.22703986,.40542832,5020782,358.9679854652124,4,50370,.26902184,4.0020657,.56620663,9.4672308,582.06537,12.88169850832002,0,0,0,1,2006,2005,0,1,0,0,0,0,0,1,0,0,0,0,1,2.1436143,5,0,1,0,0,0,0,0
Georgia,2006,11,.5,1,1,0,1,614,.50586987,11,14,6.5570683,171.01773,276.80652,907.90833,2547.8801,473.03799,6.1832938,1.9543053,.12815116,.16018896,7952631,369.7266979946637,3.5,53051,.035195898,.25879484,.074805431,.64100796,563.77972,12.65403864456933,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.8805436,5,0,1,0,0,0,0,0
Alabama,2006,1,.58082193,0,1,0,1,368,.21527778,3,3,8.001687,153.42366,227.87415,968.92169,2645.123,322.93765,6.784039,.45661804,.086974859,.086974859,4332380,348.8382828837729,4.0999999,44851,2.2222428,4.6948099,3.4716945,10.414437,614.06427,14.7059814697695,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0796523,5,0,1,0,0,0,0,0
Massachusetts,2006,22,0,0,0,0,0,188,.25448555,0,1,2.9205277,127.27597,345.69415,549.26117,1565.7601,280.94543,2.9049928,.279625,.015534721,.031069443,6127881,323.1296430201565,2.8,59195,1.7168578,8.587781,3.2276411,18.954121,171.37904,8.639479128266361,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.0717643,0,0,0,0,0,0,0,1
South Carolina,2006,41,.55890411,0,1,1,1,363,.54299253,5,2,8.4003487,136.71973,583.81268,993.55536,2896.9634,386.53177,8.3772078,1.7587508,.13884875,.069424376,3876975,316.8965495005771,3.5999999,47568,.017694207,1.3032326,.033402331,2.3638532,546.50867,13.02461326162794,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,2.1282732,5,0,1,0,0,0,0,0
Iowa,2006,16,0,0,0,0,0,57,.23158693,0,0,1.9114144,44.163731,215.15147,623.35583,2074.8569,172.12788,1.8108135,.033533584,.033533584,.033533584,2822155,263.7346283248085,2.8,51899,.50401199,5.745893,.85689837,11.112146,297.61057,8.422074620281309,0,1,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,.64784348,0,0,0,0,0,0,0,1
Missouri,2006,26,0,0,0,0,0,370,.47479269,4,8,6.3326745,130.02521,379.36145,765.17535,2628.4536,434.81512,6.3155594,.99268955,.085576683,.15403803,5433153,294.838006586599,3.3,57098,.0071965577,1.0742565,.0097733308,2.0146313,516.31836,10.69741639891238,0,1,0,0,2007,2007,0,-1,0,0,0,0,0,1,0,0,0,0,0,1.8457227,4,0,0,1,0,0,0,0
Arkansas,2006,4,0,0,0,0,0,211,.46872753,2,1,7.5065675,98.972847,404.03833,1154.446,2596.7031,270.44989,7.2575345,1.0317084,.10672845,.0711523,2599492,283.709278582123,4.1999998,37600,1.4365499,5.4123268,2.0820606,11.242081,488.42496,15.19373785339597,0,0,1,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,2.0157783,0,0,0,0,0,0,0,1
New Hampshire,2006,30,0,0,0,0,0,13,.17763157,0,0,.98867208,34.679577,93.923851,366.64523,1579.5938,115.59859,.91262043,.076051697,.076051697,.076051697,1200247,206.20755561147,2.7,64478,6.8105149,24.377649,13.980622,68.223961,213.32501,5.820218671656751,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,-.011392572,0,0,0,0,0,0,0,1
New Mexico,2006,32,0,0,0,0,0,138,.41749409,4,5,7.0602717,108.20634,493.24695,1088.1005,2382.8928,476.466,6.5486579,.81858224,.25580695,.30696833,1782739,305.3167064836748,5,44432,12.147544,39.915321,22.997086,96.790329,339.66046,17.33865697670831,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.9544835,0,0,0,0,0,0,0,1
Wisconsin,2006,50,0,0,0,0,0,165,.51518416,2,4,2.969492,100.15286,160.64052,485.84488,2081.7578,252.38882,2.969492,.44992304,.053990763,.089984603,5207717,323.2510522365175,3.4000001,57087,.50375241,6.2465568,.82229888,13.306829,421.68585,8.269592990556131,0,1,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.0883908,0,0,0,0,0,0,0,1
Hawaii,2006,12,0,0,0,0,0,21,.13374126,1,1,1.6336081,88.992752,162.5829,678.64752,2939.25,602.0235,1.3224447,.15558173,.15558173,.15558173,1175755,307.7171689680248,4,65263,.055708885,7.6047306,.093216702,13.562349,464.17807,10.06646792911789,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,.49079114,0,0,0,0,0,0,0,1
Wyoming,2006,51,0,0,0,0,0,13,.25,0,0,2.5242522,13.980474,207.37703,450.87027,2381.9233,156.30946,2.5242522,.19417325,.19417325,.19417325,479699,376.9030162664504,3.8,50175,.10881824,7.0644298,.14467406,12.877033,410.48224,10.49762455206286,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,.92594486,0,0,0,0,0,0,0,1
Oklahoma,2006,37,.16164383,1,1,1,1,208,.40509555,7,7,5.8113351,87.728806,364.99655,962.66998,2287.0117,375.30606,5.8113351,1.0896254,.22351289,.22351289,3338279,310.7289714250966,3.0999999,41063,.14417608,5.6077995,.30015466,12.223813,733.20605,13.99167055839251,0,0,1,0,2006,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,1.7598103,5,0,1,0,0,0,0,0
Delaware,2006,8,0,0,0,0,0,42,.42099386,0,0,4.9210525,209.84773,437.38782,742.49304,2394.092,337.91226,4.9210525,.58583957,.11716791,.11716791,759017,391.8225810489093,3.3,63768,1.5692666,4.686193,2.9050732,10.923076,844.31195,8.876481027434169,0,0,1,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.5935224,0,0,0,0,0,0,0,1
